locId,latitude,longitude
2649,52.629625,20.223550000000003
1811,51.631099999999996,17.3537
13405,51.3626,22.613100000000003
12945,54.2972,17.8201
12823,51.7832,18.0507
5891,52.4,19.65
5484,51.811,17.6226
4111,53.1905,18.1582
14347,50.1368,17.7846
6119,51.6462,17.9643
3071,54.4952,17.4547
7444,50.75,22.8667
3290,53.042550000000006,18.68755
10898,50.4158,20.6708
4614,52.2333,19.8833
2376,53.203225,23.014674999999997
10744,50.991749999999996,22.828575
13125,51.853825,20.021525
4774,54.2532,18.932000000000002
8025,53.6484,16.0833
6982,50.98475,20.6158
7147,50.1833,20.75
10828,50.748149999999995,19.8109
9453,53.4763,19.8118
13260,50.66896666666667,19.08503333333333
3444,52.41445,17.426499999999997
767,50.1448,17.9085
10853,51.11711666666667,20.89641666666667
3101,54.0539,18.9049
1529,51.865480000000005,19.66986
14135,53.0912,21.9831
1991,51.89336000000001,23.03666
10392,53.23116666666667,18.8255
7174,52.410599999999995,16.273116666666667
12498,50.972300000000004,20.58665
4029,51.5793,15.1705
4592,52.8624,19.2533
13080,53.50593333333333,16.541566666666668
10241,50.3234,23.184299999999997
5685,49.65,20.9
1161,50.56176363636364,18.977845454545456
2824,50.12235714285715,20.822328571428578
10674,54.2456,16.4152
2460,51.9144,22.8774
1052,52.6614,20.0349
4457,53.2902,15.9016
13636,53.0868,15.7811
3309,51.696333333333335,17.5145
11947,50.4246,16.5932
11949,49.6836,21.027
2934,53.3833,23.4333
9707,51.15,17.1
13108,51.9178,16.193550000000002
11361,51.8306,22.2109
12805,51.784,21.195633333333333
11145,50.516466666666666,18.404
2939,50.765699999999995,17.07375
10836,54.30785,20.31625
7136,51.12996666666667,21.54263333333333
5469,52.8891,23.3383
12102,53.9255,19.031979999999997
10638,53.439675,17.548274999999997
13712,49.8167,20.6333
11112,51.1578,17.4298
839,51.05256666666667,16.942133333333334
14023,51.653966666666676,18.17866666666667
7449,51.1776,18.482
1879,50.5584,19.1179
7569,52.571799999999996,17.01298
2355,49.873075,21.759275
2171,49.9859,20.3985
3612,53.0699,22.194766666666666
2585,52.23165,16.7626
7634,50.3102,17.9461
12919,52.0161,14.9511
8209,50.6167,19.5
12481,51.8813,23.427899999999998
2302,52.000733333333336,21.09926666666667
2536,52.36238000000001,21.28562
3370,54.3248,17.7935
10765,53.1833,22.7333
5127,51.6167,19.1833
1320,52.54843333333333,20.127633333333332
13444,51.949,21.0165
3315,52.4034,17.714100000000002
1496,54.8108,18.375149999999998
13689,51.3435,18.16375
6315,50.4204,18.2368
2530,52.76705,23.593850000000003
11224,50.9486,16.8619
7298,52.2151,19.1745
444,52.31046,15.897380000000002
7722,53.6167,19.3167
6976,50.876,19.2075
1780,51.6693,14.8534
681,52.0863,16.8967
8510,53.74321666666666,18.56078333333333
1957,49.9509,22.5576
11977,50.45,20.8167
13024,51.72029090909091,19.047400000000003
8439,51.7823,21.3221
6538,51.11864285714285,15.285814285714284
13743,52.5856,21.3143
10404,52.1339,21.4583
4687,52.4002,20.66465
10619,52.41583333333333,16.462100000000003
14321,50.9076,22.835700000000003
