locId,latitude,longitude
4698,54.34455,18.512349999999998
7148,54.3402,18.0196
13849,52.6598,19.7421
5642,53.5048,19.3955
13675,51.40248095238095,18.440538095238097
4661,51.59486,20.02939
12225,50.44920000000001,18.86128666666667
1583,51.874833333333335,17.787133333333333
10870,50.8518,23.36536666666667
11384,53.63405,21.066650000000003
6812,50.695,17.5921
13633,52.25593333333333,20.70783333333333
11557,49.6089,22.0816
13787,53.2948,21.3547
5115,51.1833,22.4667
7997,51.5522,14.7796
4850,52.8538,15.7969
4758,52.973171428571426,19.33487142857143
12457,50.806625,23.747425
10361,49.6951,19.2766
8031,53.676300000000005,22.37242857142857
14167,52.94165,21.34165
4374,50.7545,17.2635
7797,50.789733333333324,18.970066666666664
10027,51.119,23.2369
5167,49.55075000000001,18.935
4420,53.23495,21.4643
12635,51.879999999999995,20.7952
10179,52.88593333333333,21.40986666666667
616,50.2155,18.5742
2381,53.0955,23.2079
1862,53.2961,15.8423
821,50.8948,17.2288
13295,49.8077,20.5639
11192,51.519521428571416,19.35964285714286
13641,51.233,15.28
5373,50.1877,19.1623
11653,53.2117,18.1565
3723,51.5018,16.3972
2136,52.2766,15.8092
13792,52.2988,21.3339
9218,53.76745,15.334900000000001
317,53.74236666666667,16.352733333333333
3842,52.135549999999995,22.83435
2123,50.5383,17.9298
1819,51.8285,19.2086
596,49.6667,21.0667
10797,53.118950000000005,18.472624999999997
12912,50.2498,21.8218
11498,51.26225,20.7136
8076,50.9066,16.419
11149,51.9509,21.3992
11343,50.7451,15.9344
4109,53.928,14.7908
3665,52.3407,17.6103
8118,53.1586,21.4478
5517,53.2995,15.1786
6131,50.7285,19.0481
5019,50.6,18.7
1595,51.5333,19.8833
12114,50.8433,18.2449
3563,53.7154,20.7782
1395,53.3333,15.5333
12123,50.35,17.4833
